"","form","target_child_id","target_child_age","count","stem"
"1484","connecting",3057,3,0,"connect"
"1485","connects",3057,3,0,"connect"
"1486","cooperate",3057,3,0,"cooperate"
"1487","cooperated",3057,3,0,"cooperate"
"1488","cooperates",3057,3,0,"cooperate"
"1489","cooperating",3057,3,0,"cooperate"
"1490","crash",3057,3,0,"crash"
"1491","crashed",3057,3,0,"crash"
"1492","crashes",3057,3,0,"crash"
"1493","crashing",3057,3,0,"crash"
"1494","differ",3057,3,0,"differ"
"1495","differed",3057,3,0,"differ"
"1496","differing",3057,3,0,"differ"
"1497","differs",3057,3,0,"differ"
"1498","disagree",3057,3,0,"disagree"
"1499","disagreed",3057,3,0,"disagree"
"1500","disagreeing",3057,3,0,"disagree"
"1501","equal",3057,3,0,"equal"
"1502","equaled",3057,3,0,"equal"
"1503","equaling",3057,3,0,"equal"
"1504","equals",3057,3,0,"equal"
"1505","fight",3057,3,0,"fight"
"1506","fighting",3057,3,0,"fight"
"1507","fights",3057,3,0,"fight"
"1508","fought",3057,3,0,"fight"
"1509","friend",3057,3,0,"friend"
"1510","friended",3057,3,0,"friend"
"1511","friends",3057,3,0,"friend"
"1512","hug",3057,3,0,"hug"
"1513","hugged",3057,3,0,"hug"
"1514","hugging",3057,3,0,"hug"
"1515","hugs",3057,3,0,"hug"
"1516","join",3057,3,0,"join"
"1517","joined",3057,3,0,"join"
"1518","joining",3057,3,0,"join"
"1519","joins",3057,3,0,"join"
"1520","kiss",3057,3,0,"kiss"
"1521","kissed",3057,3,0,"kiss"
"1522","kisses",3057,3,0,"kiss"
"1523","kissing",3057,3,0,"kiss"
"1524","married",3057,3,0,"marry"
"1525","marries",3057,3,0,"marry"
"1526","marry",3057,3,0,"marry"
"1527","marrying",3057,3,0,"marry"
"1528","match",3057,3,0,"match"
"1529","matched",3057,3,0,"match"
"1530","matches",3057,3,0,"match"
"1531","matching",3057,3,0,"match"
"1532","meet",3057,3,1,"meet"
"1533","meeting",3057,3,0,"meet"
"1534","meets",3057,3,0,"meet"
"1535","met",3057,3,0,"meet"
"1536","rhyme",3057,3,0,"rhyme"
"1537","rhymed",3057,3,0,"rhyme"
"1538","rhymes",3057,3,0,"rhyme"
"1539","rhyming",3057,3,0,"rhyme"
"1540","same",3057,3,0,"same"
"1541","separate",3057,3,0,"separate"
"1542","separated",3057,3,0,"separate"
"1543","separates",3057,3,0,"separate"
"1544","separating",3057,3,0,"separate"
"1545","share",3057,3,0,"share"
"1546","shared",3057,3,0,"share"
"1547","shares",3057,3,0,"share"
"1548","sharing",3057,3,0,"share"
"1549","similar",3057,3,0,"similar"
"1550","split",3057,3,0,"split"
"1551","splits",3057,3,0,"split"
"1552","splitting",3057,3,0,"split"
"1553","touch",3057,3,0,"touch"
"1554","touched",3057,3,0,"touch"
"1555","touches",3057,3,0,"touch"
"1556","touching",3057,3,0,"touch"
"1557","trade",3057,3,0,"trade"
"1558","traded",3057,3,0,"trade"
"1559","trades",3057,3,0,"trade"
"1560","trading",3057,3,0,"trade"
"1561","agree",3144,3,0,"agree"
"1562","agreed",3144,3,0,"agree"
"1563","agreeing",3144,3,0,"agree"
"1564","agrees",3144,3,0,"agree"
"1565","argue",3144,3,0,"argue"
"1566","argued",3144,3,0,"argue"
"1567","argues",3144,3,0,"argue"
"1568","arguing",3144,3,0,"argue"
"1569","attach",3144,3,0,"attach"
"1570","attached",3144,3,1,"attach"
"1571","attaches",3144,3,0,"attach"
"1572","attaching",3144,3,0,"attach"
"1573","bump",3144,3,0,"bump"
"1574","bumped",3144,3,0,"bump"
"1575","bumping",3144,3,0,"bump"
"1576","bumps",3144,3,0,"bump"
"1577","chat",3144,3,0,"chat"
"1578","chats",3144,3,0,"chat"
"1579","chatted",3144,3,0,"chat"
"1580","chatting",3144,3,0,"chat"
"1581","combine",3144,3,0,"combine"
"1582","combined",3144,3,0,"combine"
"1583","combines",3144,3,0,"combine"
"1584","combining",3144,3,0,"combine"
"1585","compete",3144,3,0,"compete"
"1586","competed",3144,3,0,"compete"
"1587","competes",3144,3,0,"compete"
"1588","competing",3144,3,0,"compete"
"1589","connect",3144,3,0,"connect"
"1590","connected",3144,3,0,"connect"
"1591","connecting",3144,3,0,"connect"
"1592","connects",3144,3,0,"connect"
"1593","cooperate",3144,3,0,"cooperate"
"1594","cooperated",3144,3,0,"cooperate"
"1595","cooperates",3144,3,0,"cooperate"
"1596","cooperating",3144,3,0,"cooperate"
"1597","crash",3144,3,1,"crash"
"1598","crashed",3144,3,0,"crash"
"1599","crashes",3144,3,0,"crash"
"1600","crashing",3144,3,0,"crash"
"1601","differ",3144,3,0,"differ"
"1602","differed",3144,3,0,"differ"
"1603","differing",3144,3,0,"differ"
"1604","differs",3144,3,0,"differ"
"1605","disagree",3144,3,0,"disagree"
"1606","disagreed",3144,3,0,"disagree"
"1607","disagreeing",3144,3,0,"disagree"
"1608","equal",3144,3,0,"equal"
"1609","equaled",3144,3,0,"equal"
"1610","equaling",3144,3,0,"equal"
"1611","equals",3144,3,0,"equal"
"1612","fight",3144,3,0,"fight"
"1613","fighting",3144,3,0,"fight"
"1614","fights",3144,3,0,"fight"
"1615","fought",3144,3,0,"fight"
"1616","friend",3144,3,0,"friend"
"1617","friended",3144,3,0,"friend"
"1618","friends",3144,3,0,"friend"
"1619","hug",3144,3,0,"hug"
"1620","hugged",3144,3,0,"hug"
"1621","hugging",3144,3,0,"hug"
"1622","hugs",3144,3,0,"hug"
"1623","join",3144,3,0,"join"
"1624","joined",3144,3,0,"join"
"1625","joining",3144,3,0,"join"
"1626","joins",3144,3,0,"join"
"1627","kiss",3144,3,0,"kiss"
"1628","kissed",3144,3,0,"kiss"
"1629","kisses",3144,3,0,"kiss"
"1630","kissing",3144,3,0,"kiss"
"1631","married",3144,3,0,"marry"
"1632","marries",3144,3,0,"marry"
"1633","marry",3144,3,0,"marry"
"1634","marrying",3144,3,0,"marry"
"1635","match",3144,3,0,"match"
"1636","matched",3144,3,0,"match"
"1637","matches",3144,3,0,"match"
"1638","matching",3144,3,0,"match"
"1639","meet",3144,3,0,"meet"
"1640","meeting",3144,3,0,"meet"
"1641","meets",3144,3,0,"meet"
"1642","met",3144,3,0,"meet"
"1643","rhyme",3144,3,0,"rhyme"
"1644","rhymed",3144,3,0,"rhyme"
"1645","rhymes",3144,3,0,"rhyme"
"1646","rhyming",3144,3,0,"rhyme"
"1647","same",3144,3,0,"same"
"1648","separate",3144,3,0,"separate"
"1649","separated",3144,3,0,"separate"
"1650","separates",3144,3,0,"separate"
"1651","separating",3144,3,0,"separate"
"1652","share",3144,3,0,"share"
"1653","shared",3144,3,0,"share"
"1654","shares",3144,3,0,"share"
"1655","sharing",3144,3,0,"share"
"1656","similar",3144,3,0,"similar"
"1657","split",3144,3,0,"split"
"1658","splits",3144,3,0,"split"
"1659","splitting",3144,3,0,"split"
"1660","touch",3144,3,0,"touch"
"1661","touched",3144,3,0,"touch"
"1662","touches",3144,3,0,"touch"
"1663","touching",3144,3,0,"touch"
"1664","trade",3144,3,0,"trade"
"1665","traded",3144,3,0,"trade"
"1666","trades",3144,3,0,"trade"
"1667","trading",3144,3,0,"trade"
"1668","agree",3330,3,0,"agree"
"1669","agreed",3330,3,0,"agree"
"1670","agreeing",3330,3,0,"agree"
"1671","agrees",3330,3,0,"agree"
"1672","argue",3330,3,0,"argue"
"1673","argued",3330,3,0,"argue"
"1674","argues",3330,3,0,"argue"
"1675","arguing",3330,3,0,"argue"
"1676","attach",3330,3,1,"attach"
"1677","attached",3330,3,0,"attach"
"1678","attaches",3330,3,0,"attach"
"1679","attaching",3330,3,0,"attach"
"1680","bump",3330,3,1,"bump"
"1681","bump",3330,3,1,"bump"
"1682","bump",3330,3,1,"bump"
"1683","bumped",3330,3,1,"bump"
"1684","bumped",3330,3,1,"bump"
"1685","bumping",3330,3,0,"bump"
"1686","bumps",3330,3,0,"bump"
"1687","chat",3330,3,0,"chat"
"1688","chats",3330,3,0,"chat"
"1689","chatted",3330,3,0,"chat"
"1690","chatting",3330,3,0,"chat"
"1691","combine",3330,3,0,"combine"
"1692","combined",3330,3,0,"combine"
"1693","combines",3330,3,0,"combine"
"1694","combining",3330,3,0,"combine"
"1695","compete",3330,3,0,"compete"
"1696","competed",3330,3,0,"compete"
"1697","competes",3330,3,0,"compete"
"1698","competing",3330,3,0,"compete"
"1699","connect",3330,3,0,"connect"
"1700","connected",3330,3,0,"connect"
"1701","connecting",3330,3,0,"connect"
"1702","connects",3330,3,0,"connect"
"1703","cooperate",3330,3,0,"cooperate"
"1704","cooperated",3330,3,0,"cooperate"
"1705","cooperates",3330,3,0,"cooperate"
"1706","cooperating",3330,3,0,"cooperate"
"1707","crash",3330,3,1,"crash"
"1708","crash",3330,3,1,"crash"
"1709","crash",3330,3,1,"crash"
"1710","crashed",3330,3,1,"crash"
"1711","crashed",3330,3,1,"crash"
"1712","crashed",3330,3,1,"crash"
"1713","crashed",3330,3,1,"crash"
"1714","crashes",3330,3,0,"crash"
"1715","crashing",3330,3,1,"crash"
"1716","differ",3330,3,0,"differ"
"1717","differed",3330,3,0,"differ"
"1718","differing",3330,3,0,"differ"
"1719","differs",3330,3,0,"differ"
"1720","disagree",3330,3,0,"disagree"
"1721","disagreed",3330,3,0,"disagree"
"1722","disagreeing",3330,3,0,"disagree"
"1723","equal",3330,3,0,"equal"
"1724","equaled",3330,3,0,"equal"
"1725","equaling",3330,3,0,"equal"
"1726","equals",3330,3,0,"equal"
"1727","fight",3330,3,1,"fight"
"1728","fight",3330,3,1,"fight"
"1729","fight",3330,3,1,"fight"
"1730","fight",3330,3,1,"fight"
"1731","fight",3330,3,1,"fight"
"1732","fight",3330,3,1,"fight"
"1733","fight",3330,3,1,"fight"
"1734","fight",3330,3,1,"fight"
"1735","fighting",3330,3,1,"fight"
"1736","fights",3330,3,0,"fight"
"1737","fought",3330,3,0,"fight"
"1738","friend",3330,3,0,"friend"
"1739","friended",3330,3,0,"friend"
"1740","friends",3330,3,0,"friend"
"1741","hug",3330,3,0,"hug"
"1742","hugged",3330,3,0,"hug"
"1743","hugging",3330,3,0,"hug"
"1744","hugs",3330,3,0,"hug"
"1745","join",3330,3,0,"join"
"1746","joined",3330,3,0,"join"
"1747","joining",3330,3,0,"join"
"1748","joins",3330,3,0,"join"
"1749","kiss",3330,3,1,"kiss"
"1750","kiss",3330,3,1,"kiss"
"1751","kissed",3330,3,0,"kiss"
"1752","kisses",3330,3,0,"kiss"
"1753","kissing",3330,3,1,"kiss"
"1754","kissing",3330,3,1,"kiss"
"1755","married",3330,3,1,"marry"
"1756","married",3330,3,1,"marry"
"1757","married",3330,3,1,"marry"
"1758","married",3330,3,1,"marry"
"1759","married",3330,3,1,"marry"
"1760","marries",3330,3,0,"marry"
"1761","marry",3330,3,0,"marry"
"1762","marrying",3330,3,0,"marry"
"1763","match",3330,3,1,"match"
"1764","match",3330,3,1,"match"
"1765","matched",3330,3,0,"match"
"1766","matches",3330,3,0,"match"
"1767","matching",3330,3,0,"match"
"1768","meet",3330,3,1,"meet"
"1769","meet",3330,3,1,"meet"
"1770","meeting",3330,3,1,"meet"
"1771","meets",3330,3,0,"meet"
"1772","met",3330,3,0,"meet"
"1773","rhyme",3330,3,0,"rhyme"
"1774","rhymed",3330,3,0,"rhyme"
"1775","rhymes",3330,3,0,"rhyme"
"1776","rhyming",3330,3,0,"rhyme"
"1777","same",3330,3,0,"same"
"1778","separate",3330,3,0,"separate"
"1779","separated",3330,3,0,"separate"
"1780","separates",3330,3,0,"separate"
"1781","separating",3330,3,0,"separate"
"1782","share",3330,3,1,"share"
"1783","shared",3330,3,0,"share"
"1784","shares",3330,3,0,"share"
"1785","sharing",3330,3,1,"share"
"1786","sharing",3330,3,1,"share"
"1787","sharing",3330,3,1,"share"
"1788","sharing",3330,3,1,"share"
"1789","similar",3330,3,0,"similar"
"1790","split",3330,3,0,"split"
"1791","splits",3330,3,0,"split"
"1792","splitting",3330,3,0,"split"
"1793","touch",3330,3,1,"touch"
"1794","touch",3330,3,1,"touch"
"1795","touch",3330,3,1,"touch"
"1796","touch",3330,3,1,"touch"
"1797","touch",3330,3,1,"touch"
"1798","touch",3330,3,1,"touch"
"1799","touch",3330,3,1,"touch"
"1800","touch",3330,3,1,"touch"
"1801","touch",3330,3,1,"touch"
"1802","touch",3330,3,1,"touch"
"1803","touch",3330,3,1,"touch"
"1804","touch",3330,3,1,"touch"
"1805","touched",3330,3,0,"touch"
"1806","touches",3330,3,0,"touch"
"1807","touching",3330,3,0,"touch"
"1808","trade",3330,3,0,"trade"
"1809","traded",3330,3,0,"trade"
"1810","trades",3330,3,0,"trade"
"1811","trading",3330,3,0,"trade"
"1812","agree",3351,3,0,"agree"
"1813","agreed",3351,3,0,"agree"
"1814","agreeing",3351,3,0,"agree"
"1815","agrees",3351,3,0,"agree"
"1816","argue",3351,3,0,"argue"
"1817","argued",3351,3,0,"argue"
"1818","argues",3351,3,0,"argue"
"1819","arguing",3351,3,0,"argue"
"1820","attach",3351,3,0,"attach"
"1821","attached",3351,3,0,"attach"
"1822","attaches",3351,3,0,"attach"
"1823","attaching",3351,3,0,"attach"
"1824","bump",3351,3,0,"bump"
"1825","bumped",3351,3,0,"bump"
"1826","bumping",3351,3,0,"bump"
"1827","bumps",3351,3,0,"bump"
"1828","chat",3351,3,0,"chat"
"1829","chats",3351,3,0,"chat"
"1830","chatted",3351,3,0,"chat"
"1831","chatting",3351,3,0,"chat"
"1832","combine",3351,3,0,"combine"
"1833","combined",3351,3,0,"combine"
"1834","combines",3351,3,0,"combine"
"1835","combining",3351,3,0,"combine"
"1836","compete",3351,3,0,"compete"
"1837","competed",3351,3,0,"compete"
"1838","competes",3351,3,0,"compete"
"1839","competing",3351,3,0,"compete"
"1840","connect",3351,3,0,"connect"
"1841","connected",3351,3,0,"connect"
"1842","connecting",3351,3,0,"connect"
"1843","connects",3351,3,0,"connect"
"1844","cooperate",3351,3,0,"cooperate"
"1845","cooperated",3351,3,0,"cooperate"
"1846","cooperates",3351,3,0,"cooperate"
"1847","cooperating",3351,3,0,"cooperate"
"1848","crash",3351,3,0,"crash"
"1849","crashed",3351,3,0,"crash"
"1850","crashes",3351,3,0,"crash"
"1851","crashing",3351,3,0,"crash"
"1852","differ",3351,3,0,"differ"
"1853","differed",3351,3,0,"differ"
"1854","differing",3351,3,0,"differ"
"1855","differs",3351,3,0,"differ"
"1856","disagree",3351,3,0,"disagree"
"1857","disagreed",3351,3,0,"disagree"
"1858","disagreeing",3351,3,0,"disagree"
"1859","equal",3351,3,0,"equal"
"1860","equaled",3351,3,0,"equal"
"1861","equaling",3351,3,0,"equal"
"1862","equals",3351,3,0,"equal"
"1863","fight",3351,3,0,"fight"
"1864","fighting",3351,3,0,"fight"
"1865","fights",3351,3,0,"fight"
"1866","fought",3351,3,0,"fight"
"1867","friend",3351,3,0,"friend"
"1868","friended",3351,3,0,"friend"
"1869","friends",3351,3,0,"friend"
"1870","hug",3351,3,0,"hug"
"1871","hugged",3351,3,0,"hug"
"1872","hugging",3351,3,0,"hug"
"1873","hugs",3351,3,0,"hug"
"1874","join",3351,3,0,"join"
"1875","joined",3351,3,0,"join"
"1876","joining",3351,3,0,"join"
"1877","joins",3351,3,0,"join"
"1878","kiss",3351,3,0,"kiss"
"1879","kissed",3351,3,0,"kiss"
"1880","kisses",3351,3,0,"kiss"
"1881","kissing",3351,3,0,"kiss"
"1882","married",3351,3,1,"marry"
"1883","marries",3351,3,0,"marry"
"1884","marry",3351,3,0,"marry"
"1885","marrying",3351,3,0,"marry"
"1886","match",3351,3,0,"match"
"1887","matched",3351,3,0,"match"
"1888","matches",3351,3,0,"match"
"1889","matching",3351,3,0,"match"
"1890","meet",3351,3,0,"meet"
"1891","meeting",3351,3,0,"meet"
"1892","meets",3351,3,0,"meet"
"1893","met",3351,3,1,"meet"
"1894","met",3351,3,1,"meet"
"1895","rhyme",3351,3,0,"rhyme"
"1896","rhymed",3351,3,0,"rhyme"
"1897","rhymes",3351,3,0,"rhyme"
"1898","rhyming",3351,3,0,"rhyme"
"1899","same",3351,3,0,"same"
"1900","separate",3351,3,0,"separate"
"1901","separated",3351,3,0,"separate"
"1902","separates",3351,3,0,"separate"
"1903","separating",3351,3,0,"separate"
"1904","share",3351,3,1,"share"
"1905","shared",3351,3,1,"share"
"1906","shares",3351,3,0,"share"
"1907","sharing",3351,3,0,"share"
"1908","similar",3351,3,0,"similar"
"1909","split",3351,3,1,"split"
"1910","splits",3351,3,0,"split"
"1911","splitting",3351,3,0,"split"
"1912","touch",3351,3,1,"touch"
"1913","touch",3351,3,1,"touch"
"1914","touch",3351,3,1,"touch"
"1915","touch",3351,3,1,"touch"
"1916","touch",3351,3,1,"touch"
"1917","touch",3351,3,1,"touch"
"1918","touch",3351,3,1,"touch"
"1919","touched",3351,3,0,"touch"
"1920","touches",3351,3,0,"touch"
"1921","touching",3351,3,0,"touch"
"1922","trade",3351,3,0,"trade"
"1923","traded",3351,3,0,"trade"
"1924","trades",3351,3,0,"trade"
"1925","trading",3351,3,0,"trade"
"1926","agree",3395,3,0,"agree"
"1927","agreed",3395,3,0,"agree"
"1928","agreeing",3395,3,0,"agree"
"1929","agrees",3395,3,0,"agree"
"1930","argue",3395,3,0,"argue"
"1931","argued",3395,3,0,"argue"
"1932","argues",3395,3,0,"argue"
"1933","arguing",3395,3,0,"argue"
"1934","attach",3395,3,0,"attach"
"1935","attached",3395,3,0,"attach"
"1936","attaches",3395,3,0,"attach"
"1937","attaching",3395,3,0,"attach"
"1938","bump",3395,3,0,"bump"
"1939","bumped",3395,3,1,"bump"
"1940","bumping",3395,3,0,"bump"
"1941","bumps",3395,3,0,"bump"
"1942","chat",3395,3,0,"chat"
"1943","chats",3395,3,0,"chat"
"1944","chatted",3395,3,0,"chat"
"1945","chatting",3395,3,0,"chat"
"1946","combine",3395,3,0,"combine"
"1947","combined",3395,3,0,"combine"
"1948","combines",3395,3,0,"combine"
"1949","combining",3395,3,0,"combine"
"1950","compete",3395,3,0,"compete"
"1951","competed",3395,3,0,"compete"
"1952","competes",3395,3,0,"compete"
"1953","competing",3395,3,0,"compete"
"1954","connect",3395,3,0,"connect"
"1955","connected",3395,3,0,"connect"
"1956","connecting",3395,3,0,"connect"
"1957","connects",3395,3,0,"connect"
"1958","cooperate",3395,3,0,"cooperate"
"1959","cooperated",3395,3,0,"cooperate"
"1960","cooperates",3395,3,0,"cooperate"
"1961","cooperating",3395,3,0,"cooperate"
"1962","crash",3395,3,0,"crash"
"1963","crashed",3395,3,1,"crash"
"1964","crashed",3395,3,1,"crash"
"1965","crashes",3395,3,0,"crash"
"1966","crashing",3395,3,0,"crash"
"1967","differ",3395,3,0,"differ"
"1968","differed",3395,3,0,"differ"
"1969","differing",3395,3,0,"differ"
"1970","differs",3395,3,0,"differ"
"1971","disagree",3395,3,0,"disagree"
"1972","disagreed",3395,3,0,"disagree"
"1973","disagreeing",3395,3,0,"disagree"
"1974","equal",3395,3,0,"equal"
"1975","equaled",3395,3,0,"equal"
"1976","equaling",3395,3,0,"equal"
"1977","equals",3395,3,0,"equal"
"1978","fight",3395,3,1,"fight"
"1979","fight",3395,3,1,"fight"
"1980","fight",3395,3,1,"fight"
"1981","fight",3395,3,1,"fight"
"1982","fight",3395,3,1,"fight"
"1983","fight",3395,3,1,"fight"
"1984","fighting",3395,3,0,"fight"
"1985","fights",3395,3,0,"fight"
"1986","fought",3395,3,0,"fight"
"1987","friend",3395,3,0,"friend"
"1988","friended",3395,3,0,"friend"
"1989","friends",3395,3,0,"friend"
"1990","hug",3395,3,0,"hug"
"1991","hugged",3395,3,0,"hug"
"1992","hugging",3395,3,0,"hug"
"1993","hugs",3395,3,0,"hug"
"1994","join",3395,3,0,"join"
"1995","joined",3395,3,0,"join"
"1996","joining",3395,3,0,"join"
"1997","joins",3395,3,0,"join"
"1998","kiss",3395,3,1,"kiss"
"1999","kiss",3395,3,1,"kiss"
"2000","kiss",3395,3,1,"kiss"
"2001","kissed",3395,3,0,"kiss"
"2002","kisses",3395,3,0,"kiss"
"2003","kissing",3395,3,1,"kiss"
"2004","kissing",3395,3,1,"kiss"
"2005","married",3395,3,0,"marry"
"2006","marries",3395,3,0,"marry"
"2007","marry",3395,3,0,"marry"
"2008","marrying",3395,3,0,"marry"
"2009","match",3395,3,0,"match"
"2010","matched",3395,3,0,"match"
"2011","matches",3395,3,0,"match"
"2012","matching",3395,3,0,"match"
"2013","meet",3395,3,0,"meet"
"2014","meeting",3395,3,0,"meet"
"2015","meets",3395,3,0,"meet"
"2016","met",3395,3,1,"meet"
"2017","rhyme",3395,3,0,"rhyme"
"2018","rhymed",3395,3,0,"rhyme"
"2019","rhymes",3395,3,0,"rhyme"
"2020","rhyming",3395,3,0,"rhyme"
"2021","same",3395,3,0,"same"
"2022","separate",3395,3,0,"separate"
"2023","separated",3395,3,0,"separate"
"2024","separates",3395,3,0,"separate"
"2025","separating",3395,3,0,"separate"
"2026","share",3395,3,0,"share"
"2027","shared",3395,3,0,"share"
"2028","shares",3395,3,0,"share"
"2029","sharing",3395,3,0,"share"
"2030","similar",3395,3,0,"similar"
"2031","split",3395,3,0,"split"
"2032","splits",3395,3,0,"split"
"2033","splitting",3395,3,0,"split"
"2034","touch",3395,3,1,"touch"
"2035","touched",3395,3,1,"touch"
"2036","touches",3395,3,0,"touch"
"2037","touching",3395,3,0,"touch"
"2038","trade",3395,3,0,"trade"
"2039","traded",3395,3,0,"trade"
"2040","trades",3395,3,0,"trade"
"2041","trading",3395,3,0,"trade"
"2042","agree",3537,3,0,"agree"
"2043","agreed",3537,3,0,"agree"
"2044","agreeing",3537,3,0,"agree"
"2045","agrees",3537,3,0,"agree"
"2046","argue",3537,3,0,"argue"
"2047","argued",3537,3,0,"argue"
"2048","argues",3537,3,0,"argue"
"2049","arguing",3537,3,0,"argue"
"2050","attach",3537,3,0,"attach"
"2051","attached",3537,3,0,"attach"
"2052","attaches",3537,3,0,"attach"
"2053","attaching",3537,3,0,"attach"
"2054","bump",3537,3,0,"bump"
"2055","bumped",3537,3,0,"bump"
"2056","bumping",3537,3,0,"bump"
"2057","bumps",3537,3,0,"bump"
"2058","chat",3537,3,0,"chat"
"2059","chats",3537,3,0,"chat"
"2060","chatted",3537,3,0,"chat"
"2061","chatting",3537,3,0,"chat"
"2062","combine",3537,3,0,"combine"
"2063","combined",3537,3,0,"combine"
"2064","combines",3537,3,0,"combine"
"2065","combining",3537,3,0,"combine"
"2066","compete",3537,3,0,"compete"
"2067","competed",3537,3,0,"compete"
"2068","competes",3537,3,0,"compete"
"2069","competing",3537,3,0,"compete"
"2070","connect",3537,3,0,"connect"
"2071","connected",3537,3,0,"connect"
"2072","connecting",3537,3,0,"connect"
"2073","connects",3537,3,0,"connect"
"2074","cooperate",3537,3,0,"cooperate"
"2075","cooperated",3537,3,0,"cooperate"
"2076","cooperates",3537,3,0,"cooperate"
"2077","cooperating",3537,3,0,"cooperate"
"2078","crash",3537,3,0,"crash"
"2079","crashed",3537,3,0,"crash"
"2080","crashes",3537,3,0,"crash"
"2081","crashing",3537,3,0,"crash"
"2082","differ",3537,3,0,"differ"
"2083","differed",3537,3,0,"differ"
"2084","differing",3537,3,0,"differ"
"2085","differs",3537,3,0,"differ"
"2086","disagree",3537,3,0,"disagree"
"2087","disagreed",3537,3,0,"disagree"
"2088","disagreeing",3537,3,0,"disagree"
"2089","equal",3537,3,0,"equal"
"2090","equaled",3537,3,0,"equal"
"2091","equaling",3537,3,0,"equal"
"2092","equals",3537,3,0,"equal"
"2093","fight",3537,3,0,"fight"
"2094","fighting",3537,3,0,"fight"
"2095","fights",3537,3,0,"fight"
"2096","fought",3537,3,0,"fight"
"2097","friend",3537,3,0,"friend"
"2098","friended",3537,3,0,"friend"
"2099","friends",3537,3,0,"friend"
"2100","hug",3537,3,0,"hug"
"2101","hugged",3537,3,0,"hug"
"2102","hugging",3537,3,0,"hug"
"2103","hugs",3537,3,0,"hug"
"2104","join",3537,3,0,"join"
"2105","joined",3537,3,0,"join"
"2106","joining",3537,3,0,"join"
"2107","joins",3537,3,0,"join"
"2108","kiss",3537,3,0,"kiss"
"2109","kissed",3537,3,0,"kiss"
"2110","kisses",3537,3,0,"kiss"
"2111","kissing",3537,3,0,"kiss"
"2112","married",3537,3,0,"marry"
"2113","marries",3537,3,0,"marry"
"2114","marry",3537,3,0,"marry"
"2115","marrying",3537,3,0,"marry"
"2116","match",3537,3,0,"match"
"2117","matched",3537,3,0,"match"
"2118","matches",3537,3,0,"match"
"2119","matching",3537,3,0,"match"
"2120","meet",3537,3,0,"meet"
"2121","meeting",3537,3,0,"meet"
"2122","meets",3537,3,0,"meet"
"2123","met",3537,3,0,"meet"
"2124","rhyme",3537,3,0,"rhyme"
"2125","rhymed",3537,3,0,"rhyme"
"2126","rhymes",3537,3,0,"rhyme"
"2127","rhyming",3537,3,0,"rhyme"
"2128","same",3537,3,0,"same"
"2129","separate",3537,3,0,"separate"
"2130","separated",3537,3,0,"separate"
"2131","separates",3537,3,0,"separate"
"2132","separating",3537,3,0,"separate"
"2133","share",3537,3,1,"share"
"2134","shared",3537,3,0,"share"
"2135","shares",3537,3,0,"share"
"2136","sharing",3537,3,0,"share"
"2137","similar",3537,3,0,"similar"
"2138","split",3537,3,0,"split"
"2139","splits",3537,3,0,"split"
"2140","splitting",3537,3,0,"split"
"2141","touch",3537,3,0,"touch"
"2142","touched",3537,3,0,"touch"
"2143","touches",3537,3,0,"touch"
"2144","touching",3537,3,0,"touch"
"2145","trade",3537,3,0,"trade"
"2146","traded",3537,3,0,"trade"
"2147","trades",3537,3,0,"trade"
"2148","trading",3537,3,0,"trade"
"2149","agree",3560,3,0,"agree"
"2150","agreed",3560,3,0,"agree"
"2151","agreeing",3560,3,0,"agree"
"2152","agrees",3560,3,0,"agree"
"2153","argue",3560,3,0,"argue"
"2154","argued",3560,3,0,"argue"
"2155","argues",3560,3,0,"argue"
"2156","arguing",3560,3,0,"argue"
"2157","attach",3560,3,0,"attach"
"2158","attached",3560,3,0,"attach"
"2159","attaches",3560,3,0,"attach"
"2160","attaching",3560,3,0,"attach"
"2161","bump",3560,3,0,"bump"
"2162","bumped",3560,3,1,"bump"
"2163","bumping",3560,3,0,"bump"
"2164","bumps",3560,3,0,"bump"
"2165","chat",3560,3,0,"chat"
"2166","chats",3560,3,0,"chat"
"2167","chatted",3560,3,0,"chat"
"2168","chatting",3560,3,0,"chat"
"2169","combine",3560,3,0,"combine"
"2170","combined",3560,3,0,"combine"
"2171","combines",3560,3,0,"combine"
"2172","combining",3560,3,0,"combine"
"2173","compete",3560,3,0,"compete"
"2174","competed",3560,3,0,"compete"
"2175","competes",3560,3,0,"compete"
"2176","competing",3560,3,0,"compete"
"2177","connect",3560,3,0,"connect"
"2178","connected",3560,3,0,"connect"
"2179","connecting",3560,3,0,"connect"
"2180","connects",3560,3,0,"connect"
"2181","cooperate",3560,3,0,"cooperate"
"2182","cooperated",3560,3,0,"cooperate"
"2183","cooperates",3560,3,0,"cooperate"
"2184","cooperating",3560,3,0,"cooperate"
"2185","crash",3560,3,0,"crash"
"2186","crashed",3560,3,0,"crash"
"2187","crashes",3560,3,0,"crash"
"2188","crashing",3560,3,0,"crash"
"2189","differ",3560,3,0,"differ"
"2190","differed",3560,3,0,"differ"
"2191","differing",3560,3,0,"differ"
"2192","differs",3560,3,0,"differ"
"2193","disagree",3560,3,0,"disagree"
"2194","disagreed",3560,3,0,"disagree"
"2195","disagreeing",3560,3,0,"disagree"
"2196","equal",3560,3,0,"equal"
"2197","equaled",3560,3,0,"equal"
"2198","equaling",3560,3,0,"equal"
"2199","equals",3560,3,0,"equal"
"2200","fight",3560,3,0,"fight"
