"","form","target_child_id","target_child_age","count","stem"
"3102","touches",2319,4,0,"touch"
"3103","touching",2319,4,1,"touch"
"3104","trade",2319,4,0,"trade"
"3105","traded",2319,4,0,"trade"
"3106","trades",2319,4,0,"trade"
"3107","trading",2319,4,0,"trade"
"3108","agree",2328,4,0,"agree"
"3109","agreed",2328,4,0,"agree"
"3110","agreeing",2328,4,0,"agree"
"3111","agrees",2328,4,0,"agree"
"3112","argue",2328,4,0,"argue"
"3113","argued",2328,4,0,"argue"
"3114","argues",2328,4,0,"argue"
"3115","arguing",2328,4,0,"argue"
"3116","attach",2328,4,0,"attach"
"3117","attached",2328,4,0,"attach"
"3118","attaches",2328,4,0,"attach"
"3119","attaching",2328,4,0,"attach"
"3120","bump",2328,4,0,"bump"
"3121","bumped",2328,4,0,"bump"
"3122","bumping",2328,4,0,"bump"
"3123","bumps",2328,4,0,"bump"
"3124","chat",2328,4,0,"chat"
"3125","chats",2328,4,0,"chat"
"3126","chatted",2328,4,0,"chat"
"3127","chatting",2328,4,0,"chat"
"3128","combine",2328,4,0,"combine"
"3129","combined",2328,4,0,"combine"
"3130","combines",2328,4,0,"combine"
"3131","combining",2328,4,0,"combine"
"3132","compete",2328,4,0,"compete"
"3133","competed",2328,4,0,"compete"
"3134","competes",2328,4,0,"compete"
"3135","competing",2328,4,0,"compete"
"3136","connect",2328,4,0,"connect"
"3137","connected",2328,4,0,"connect"
"3138","connecting",2328,4,0,"connect"
"3139","connects",2328,4,0,"connect"
"3140","cooperate",2328,4,0,"cooperate"
"3141","cooperated",2328,4,0,"cooperate"
"3142","cooperates",2328,4,0,"cooperate"
"3143","cooperating",2328,4,0,"cooperate"
"3144","crash",2328,4,0,"crash"
"3145","crashed",2328,4,0,"crash"
"3146","crashes",2328,4,0,"crash"
"3147","crashing",2328,4,0,"crash"
"3148","differ",2328,4,0,"differ"
"3149","differed",2328,4,0,"differ"
"3150","differing",2328,4,0,"differ"
"3151","differs",2328,4,0,"differ"
"3152","disagree",2328,4,0,"disagree"
"3153","disagreed",2328,4,0,"disagree"
"3154","disagreeing",2328,4,0,"disagree"
"3155","equal",2328,4,0,"equal"
"3156","equaled",2328,4,0,"equal"
"3157","equaling",2328,4,0,"equal"
"3158","equals",2328,4,0,"equal"
"3159","fight",2328,4,0,"fight"
"3160","fighting",2328,4,0,"fight"
"3161","fights",2328,4,0,"fight"
"3162","fought",2328,4,0,"fight"
"3163","friend",2328,4,0,"friend"
"3164","friended",2328,4,0,"friend"
"3165","friends",2328,4,0,"friend"
"3166","hug",2328,4,0,"hug"
"3167","hugged",2328,4,0,"hug"
"3168","hugging",2328,4,0,"hug"
"3169","hugs",2328,4,0,"hug"
"3170","join",2328,4,0,"join"
"3171","joined",2328,4,0,"join"
"3172","joining",2328,4,0,"join"
"3173","joins",2328,4,0,"join"
"3174","kiss",2328,4,0,"kiss"
"3175","kissed",2328,4,0,"kiss"
"3176","kisses",2328,4,0,"kiss"
"3177","kissing",2328,4,0,"kiss"
"3178","married",2328,4,0,"marry"
"3179","marries",2328,4,0,"marry"
"3180","marry",2328,4,0,"marry"
"3181","marrying",2328,4,0,"marry"
"3182","match",2328,4,0,"match"
"3183","matched",2328,4,0,"match"
"3184","matches",2328,4,0,"match"
"3185","matching",2328,4,0,"match"
"3186","meet",2328,4,0,"meet"
"3187","meeting",2328,4,0,"meet"
"3188","meets",2328,4,0,"meet"
"3189","met",2328,4,0,"meet"
"3190","rhyme",2328,4,0,"rhyme"
"3191","rhymed",2328,4,0,"rhyme"
"3192","rhymes",2328,4,0,"rhyme"
"3193","rhyming",2328,4,0,"rhyme"
"3194","same",2328,4,0,"same"
"3195","separate",2328,4,0,"separate"
"3196","separated",2328,4,0,"separate"
"3197","separates",2328,4,0,"separate"
"3198","separating",2328,4,0,"separate"
"3199","share",2328,4,0,"share"
"3200","shared",2328,4,0,"share"
"3201","shares",2328,4,0,"share"
"3202","sharing",2328,4,0,"share"
"3203","similar",2328,4,0,"similar"
"3204","split",2328,4,0,"split"
"3205","splits",2328,4,0,"split"
"3206","splitting",2328,4,0,"split"
"3207","touch",2328,4,1,"touch"
"3208","touched",2328,4,1,"touch"
"3209","touches",2328,4,0,"touch"
"3210","touching",2328,4,0,"touch"
"3211","trade",2328,4,0,"trade"
"3212","traded",2328,4,0,"trade"
"3213","trades",2328,4,0,"trade"
"3214","trading",2328,4,0,"trade"
"3215","agree",2377,4,0,"agree"
"3216","agreed",2377,4,0,"agree"
"3217","agreeing",2377,4,0,"agree"
"3218","agrees",2377,4,0,"agree"
"3219","argue",2377,4,0,"argue"
"3220","argued",2377,4,0,"argue"
"3221","argues",2377,4,0,"argue"
"3222","arguing",2377,4,0,"argue"
"3223","attach",2377,4,0,"attach"
"3224","attached",2377,4,2,"attach"
"3225","attached",2377,4,1,"attach"
"3226","attached",2377,4,1,"attach"
"3227","attaches",2377,4,0,"attach"
"3228","attaching",2377,4,0,"attach"
"3229","bump",2377,4,0,"bump"
"3230","bumped",2377,4,0,"bump"
"3231","bumping",2377,4,0,"bump"
"3232","bumps",2377,4,0,"bump"
"3233","chat",2377,4,0,"chat"
"3234","chats",2377,4,0,"chat"
"3235","chatted",2377,4,0,"chat"
"3236","chatting",2377,4,0,"chat"
"3237","combine",2377,4,0,"combine"
"3238","combined",2377,4,0,"combine"
"3239","combines",2377,4,0,"combine"
"3240","combining",2377,4,0,"combine"
"3241","compete",2377,4,0,"compete"
"3242","competed",2377,4,0,"compete"
"3243","competes",2377,4,0,"compete"
"3244","competing",2377,4,0,"compete"
"3245","connect",2377,4,0,"connect"
"3246","connected",2377,4,0,"connect"
"3247","connecting",2377,4,0,"connect"
"3248","connects",2377,4,0,"connect"
"3249","cooperate",2377,4,0,"cooperate"
"3250","cooperated",2377,4,0,"cooperate"
"3251","cooperates",2377,4,0,"cooperate"
"3252","cooperating",2377,4,0,"cooperate"
"3253","crash",2377,4,0,"crash"
"3254","crashed",2377,4,0,"crash"
"3255","crashes",2377,4,0,"crash"
"3256","crashing",2377,4,0,"crash"
"3257","differ",2377,4,0,"differ"
"3258","differed",2377,4,0,"differ"
"3259","differing",2377,4,0,"differ"
"3260","differs",2377,4,0,"differ"
"3261","disagree",2377,4,0,"disagree"
"3262","disagreed",2377,4,0,"disagree"
"3263","disagreeing",2377,4,0,"disagree"
"3264","equal",2377,4,0,"equal"
"3265","equaled",2377,4,0,"equal"
"3266","equaling",2377,4,0,"equal"
"3267","equals",2377,4,0,"equal"
"3268","fight",2377,4,0,"fight"
"3269","fighting",2377,4,0,"fight"
"3270","fights",2377,4,0,"fight"
"3271","fought",2377,4,0,"fight"
"3272","friend",2377,4,0,"friend"
"3273","friended",2377,4,0,"friend"
"3274","friends",2377,4,0,"friend"
"3275","hug",2377,4,0,"hug"
"3276","hugged",2377,4,0,"hug"
"3277","hugging",2377,4,0,"hug"
"3278","hugs",2377,4,0,"hug"
"3279","join",2377,4,0,"join"
"3280","joined",2377,4,0,"join"
"3281","joining",2377,4,0,"join"
"3282","joins",2377,4,0,"join"
"3283","kiss",2377,4,0,"kiss"
"3284","kissed",2377,4,0,"kiss"
"3285","kisses",2377,4,0,"kiss"
"3286","kissing",2377,4,0,"kiss"
"3287","married",2377,4,0,"marry"
"3288","marries",2377,4,0,"marry"
"3289","marry",2377,4,0,"marry"
"3290","marrying",2377,4,0,"marry"
"3291","match",2377,4,0,"match"
"3292","matched",2377,4,0,"match"
"3293","matches",2377,4,0,"match"
"3294","matching",2377,4,0,"match"
"3295","meet",2377,4,0,"meet"
"3296","meeting",2377,4,0,"meet"
"3297","meets",2377,4,0,"meet"
"3298","met",2377,4,0,"meet"
"3299","rhyme",2377,4,0,"rhyme"
"3300","rhymed",2377,4,0,"rhyme"
"3301","rhymes",2377,4,0,"rhyme"
"3302","rhyming",2377,4,0,"rhyme"
"3303","same",2377,4,0,"same"
"3304","separate",2377,4,0,"separate"
"3305","separated",2377,4,0,"separate"
"3306","separates",2377,4,0,"separate"
"3307","separating",2377,4,0,"separate"
"3308","share",2377,4,0,"share"
"3309","shared",2377,4,0,"share"
"3310","shares",2377,4,0,"share"
"3311","sharing",2377,4,0,"share"
"3312","similar",2377,4,0,"similar"
"3313","split",2377,4,0,"split"
"3314","splits",2377,4,0,"split"
"3315","splitting",2377,4,0,"split"
"3316","touch",2377,4,1,"touch"
"3317","touch",2377,4,1,"touch"
"3318","touched",2377,4,0,"touch"
"3319","touches",2377,4,0,"touch"
"3320","touching",2377,4,0,"touch"
"3321","trade",2377,4,0,"trade"
"3322","traded",2377,4,0,"trade"
"3323","trades",2377,4,0,"trade"
"3324","trading",2377,4,0,"trade"
"3325","agree",2399,4,0,"agree"
"3326","agreed",2399,4,0,"agree"
"3327","agreeing",2399,4,0,"agree"
"3328","agrees",2399,4,0,"agree"
"3329","argue",2399,4,0,"argue"
"3330","argued",2399,4,0,"argue"
"3331","argues",2399,4,0,"argue"
"3332","arguing",2399,4,0,"argue"
"3333","attach",2399,4,1,"attach"
"3334","attached",2399,4,1,"attach"
"3335","attaches",2399,4,0,"attach"
"3336","attaching",2399,4,0,"attach"
"3337","bump",2399,4,0,"bump"
"3338","bumped",2399,4,0,"bump"
"3339","bumping",2399,4,0,"bump"
"3340","bumps",2399,4,0,"bump"
"3341","chat",2399,4,0,"chat"
"3342","chats",2399,4,0,"chat"
"3343","chatted",2399,4,0,"chat"
"3344","chatting",2399,4,0,"chat"
"3345","combine",2399,4,0,"combine"
"3346","combined",2399,4,0,"combine"
"3347","combines",2399,4,0,"combine"
"3348","combining",2399,4,0,"combine"
"3349","compete",2399,4,0,"compete"
"3350","competed",2399,4,0,"compete"
"3351","competes",2399,4,0,"compete"
"3352","competing",2399,4,0,"compete"
"3353","connect",2399,4,0,"connect"
"3354","connected",2399,4,0,"connect"
"3355","connecting",2399,4,0,"connect"
"3356","connects",2399,4,0,"connect"
"3357","cooperate",2399,4,0,"cooperate"
"3358","cooperated",2399,4,0,"cooperate"
"3359","cooperates",2399,4,0,"cooperate"
"3360","cooperating",2399,4,0,"cooperate"
"3361","crash",2399,4,0,"crash"
"3362","crashed",2399,4,0,"crash"
"3363","crashes",2399,4,0,"crash"
"3364","crashing",2399,4,0,"crash"
"3365","differ",2399,4,0,"differ"
"3366","differed",2399,4,0,"differ"
"3367","differing",2399,4,0,"differ"
"3368","differs",2399,4,0,"differ"
"3369","disagree",2399,4,0,"disagree"
"3370","disagreed",2399,4,0,"disagree"
"3371","disagreeing",2399,4,0,"disagree"
"3372","equal",2399,4,0,"equal"
"3373","equaled",2399,4,0,"equal"
"3374","equaling",2399,4,0,"equal"
"3375","equals",2399,4,0,"equal"
"3376","fight",2399,4,0,"fight"
"3377","fighting",2399,4,1,"fight"
"3378","fights",2399,4,0,"fight"
"3379","fought",2399,4,0,"fight"
"3380","friend",2399,4,0,"friend"
"3381","friended",2399,4,0,"friend"
"3382","friends",2399,4,0,"friend"
"3383","hug",2399,4,0,"hug"
"3384","hugged",2399,4,0,"hug"
"3385","hugging",2399,4,0,"hug"
"3386","hugs",2399,4,0,"hug"
"3387","join",2399,4,0,"join"
"3388","joined",2399,4,0,"join"
"3389","joining",2399,4,0,"join"
"3390","joins",2399,4,0,"join"
"3391","kiss",2399,4,0,"kiss"
"3392","kissed",2399,4,0,"kiss"
"3393","kisses",2399,4,0,"kiss"
"3394","kissing",2399,4,0,"kiss"
"3395","married",2399,4,0,"marry"
"3396","marries",2399,4,0,"marry"
"3397","marry",2399,4,0,"marry"
"3398","marrying",2399,4,0,"marry"
"3399","match",2399,4,1,"match"
"3400","matched",2399,4,0,"match"
"3401","matches",2399,4,0,"match"
"3402","matching",2399,4,1,"match"
"3403","matching",2399,4,1,"match"
"3404","meet",2399,4,1,"meet"
"3405","meet",2399,4,1,"meet"
"3406","meeting",2399,4,0,"meet"
"3407","meets",2399,4,0,"meet"
"3408","met",2399,4,0,"meet"
"3409","rhyme",2399,4,0,"rhyme"
"3410","rhymed",2399,4,0,"rhyme"
"3411","rhymes",2399,4,0,"rhyme"
"3412","rhyming",2399,4,0,"rhyme"
"3413","same",2399,4,0,"same"
"3414","separate",2399,4,0,"separate"
"3415","separated",2399,4,0,"separate"
"3416","separates",2399,4,0,"separate"
"3417","separating",2399,4,0,"separate"
"3418","share",2399,4,1,"share"
"3419","shared",2399,4,0,"share"
"3420","shares",2399,4,0,"share"
"3421","sharing",2399,4,0,"share"
"3422","similar",2399,4,0,"similar"
"3423","split",2399,4,0,"split"
"3424","splits",2399,4,0,"split"
"3425","splitting",2399,4,0,"split"
"3426","touch",2399,4,1,"touch"
"3427","touch",2399,4,1,"touch"
"3428","touch",2399,4,1,"touch"
"3429","touched",2399,4,1,"touch"
"3430","touches",2399,4,0,"touch"
"3431","touching",2399,4,1,"touch"
"3432","touching",2399,4,1,"touch"
"3433","trade",2399,4,0,"trade"
"3434","traded",2399,4,0,"trade"
"3435","trades",2399,4,0,"trade"
"3436","trading",2399,4,0,"trade"
"3437","agree",2400,4,0,"agree"
"3438","agreed",2400,4,0,"agree"
"3439","agreeing",2400,4,0,"agree"
"3440","agrees",2400,4,0,"agree"
"3441","argue",2400,4,0,"argue"
"3442","argued",2400,4,0,"argue"
"3443","argues",2400,4,0,"argue"
"3444","arguing",2400,4,0,"argue"
"3445","attach",2400,4,0,"attach"
"3446","attached",2400,4,0,"attach"
"3447","attaches",2400,4,0,"attach"
"3448","attaching",2400,4,0,"attach"
"3449","bump",2400,4,0,"bump"
"3450","bumped",2400,4,1,"bump"
"3451","bumping",2400,4,0,"bump"
"3452","bumps",2400,4,0,"bump"
"3453","chat",2400,4,0,"chat"
"3454","chats",2400,4,0,"chat"
"3455","chatted",2400,4,0,"chat"
"3456","chatting",2400,4,0,"chat"
"3457","combine",2400,4,0,"combine"
"3458","combined",2400,4,0,"combine"
"3459","combines",2400,4,0,"combine"
"3460","combining",2400,4,0,"combine"
"3461","compete",2400,4,0,"compete"
"3462","competed",2400,4,0,"compete"
"3463","competes",2400,4,0,"compete"
"3464","competing",2400,4,0,"compete"
"3465","connect",2400,4,0,"connect"
"3466","connected",2400,4,0,"connect"
"3467","connecting",2400,4,0,"connect"
"3468","connects",2400,4,0,"connect"
"3469","cooperate",2400,4,0,"cooperate"
"3470","cooperated",2400,4,0,"cooperate"
"3471","cooperates",2400,4,0,"cooperate"
"3472","cooperating",2400,4,0,"cooperate"
"3473","crash",2400,4,0,"crash"
"3474","crashed",2400,4,0,"crash"
"3475","crashes",2400,4,0,"crash"
"3476","crashing",2400,4,0,"crash"
"3477","differ",2400,4,0,"differ"
"3478","differed",2400,4,0,"differ"
"3479","differing",2400,4,0,"differ"
"3480","differs",2400,4,0,"differ"
"3481","disagree",2400,4,0,"disagree"
"3482","disagreed",2400,4,0,"disagree"
"3483","disagreeing",2400,4,0,"disagree"
"3484","equal",2400,4,0,"equal"
"3485","equaled",2400,4,0,"equal"
"3486","equaling",2400,4,0,"equal"
"3487","equals",2400,4,0,"equal"
"3488","fight",2400,4,1,"fight"
"3489","fighting",2400,4,1,"fight"
"3490","fighting",2400,4,1,"fight"
"3491","fights",2400,4,0,"fight"
"3492","fought",2400,4,0,"fight"
"3493","friend",2400,4,0,"friend"
"3494","friended",2400,4,0,"friend"
"3495","friends",2400,4,0,"friend"
"3496","hug",2400,4,0,"hug"
"3497","hugged",2400,4,0,"hug"
"3498","hugging",2400,4,0,"hug"
"3499","hugs",2400,4,0,"hug"
"3500","join",2400,4,0,"join"
"3501","joined",2400,4,0,"join"
"3502","joining",2400,4,0,"join"
"3503","joins",2400,4,0,"join"
"3504","kiss",2400,4,0,"kiss"
"3505","kissed",2400,4,1,"kiss"
"3506","kisses",2400,4,0,"kiss"
"3507","kissing",2400,4,1,"kiss"
"3508","kissing",2400,4,1,"kiss"
"3509","married",2400,4,0,"marry"
"3510","marries",2400,4,0,"marry"
"3511","marry",2400,4,0,"marry"
"3512","marrying",2400,4,0,"marry"
"3513","match",2400,4,0,"match"
"3514","matched",2400,4,0,"match"
"3515","matches",2400,4,1,"match"
"3516","matching",2400,4,0,"match"
"3517","meet",2400,4,0,"meet"
"3518","meeting",2400,4,0,"meet"
"3519","meets",2400,4,0,"meet"
"3520","met",2400,4,1,"meet"
"3521","met",2400,4,1,"meet"
"3522","met",2400,4,1,"meet"
"3523","rhyme",2400,4,0,"rhyme"
"3524","rhymed",2400,4,0,"rhyme"
"3525","rhymes",2400,4,0,"rhyme"
"3526","rhyming",2400,4,0,"rhyme"
"3527","same",2400,4,0,"same"
"3528","separate",2400,4,0,"separate"
"3529","separated",2400,4,0,"separate"
"3530","separates",2400,4,0,"separate"
"3531","separating",2400,4,0,"separate"
"3532","share",2400,4,0,"share"
"3533","shared",2400,4,0,"share"
"3534","shares",2400,4,0,"share"
"3535","sharing",2400,4,0,"share"
"3536","similar",2400,4,0,"similar"
"3537","split",2400,4,0,"split"
"3538","splits",2400,4,0,"split"
"3539","splitting",2400,4,0,"split"
"3540","touch",2400,4,1,"touch"
"3541","touched",2400,4,1,"touch"
"3542","touched",2400,4,1,"touch"
"3543","touched",2400,4,1,"touch"
"3544","touches",2400,4,0,"touch"
"3545","touching",2400,4,0,"touch"
"3546","trade",2400,4,0,"trade"
"3547","traded",2400,4,0,"trade"
"3548","trades",2400,4,0,"trade"
"3549","trading",2400,4,0,"trade"
"3550","agree",2402,4,0,"agree"
"3551","agreed",2402,4,0,"agree"
"3552","agreeing",2402,4,0,"agree"
"3553","agrees",2402,4,0,"agree"
"3554","argue",2402,4,0,"argue"
"3555","argued",2402,4,0,"argue"
"3556","argues",2402,4,0,"argue"
"3557","arguing",2402,4,0,"argue"
"3558","attach",2402,4,0,"attach"
"3559","attached",2402,4,0,"attach"
"3560","attaches",2402,4,0,"attach"
"3561","attaching",2402,4,0,"attach"
"3562","bump",2402,4,0,"bump"
"3563","bumped",2402,4,0,"bump"
"3564","bumping",2402,4,0,"bump"
"3565","bumps",2402,4,0,"bump"
"3566","chat",2402,4,0,"chat"
"3567","chats",2402,4,0,"chat"
"3568","chatted",2402,4,0,"chat"
"3569","chatting",2402,4,0,"chat"
"3570","combine",2402,4,0,"combine"
"3571","combined",2402,4,0,"combine"
"3572","combines",2402,4,0,"combine"
"3573","combining",2402,4,0,"combine"
"3574","compete",2402,4,0,"compete"
"3575","competed",2402,4,0,"compete"
"3576","competes",2402,4,0,"compete"
"3577","competing",2402,4,0,"compete"
"3578","connect",2402,4,0,"connect"
"3579","connected",2402,4,0,"connect"
"3580","connecting",2402,4,0,"connect"
"3581","connects",2402,4,0,"connect"
"3582","cooperate",2402,4,0,"cooperate"
"3583","cooperated",2402,4,0,"cooperate"
"3584","cooperates",2402,4,0,"cooperate"
"3585","cooperating",2402,4,0,"cooperate"
"3586","crash",2402,4,0,"crash"
"3587","crashed",2402,4,0,"crash"
"3588","crashes",2402,4,0,"crash"
"3589","crashing",2402,4,0,"crash"
"3590","differ",2402,4,0,"differ"
"3591","differed",2402,4,0,"differ"
"3592","differing",2402,4,0,"differ"
"3593","differs",2402,4,0,"differ"
"3594","disagree",2402,4,0,"disagree"
"3595","disagreed",2402,4,0,"disagree"
"3596","disagreeing",2402,4,0,"disagree"
"3597","equal",2402,4,0,"equal"
"3598","equaled",2402,4,0,"equal"
"3599","equaling",2402,4,0,"equal"
"3600","equals",2402,4,0,"equal"
"3601","fight",2402,4,0,"fight"
"3602","fighting",2402,4,1,"fight"
"3603","fights",2402,4,0,"fight"
"3604","fought",2402,4,0,"fight"
"3605","friend",2402,4,0,"friend"
"3606","friended",2402,4,0,"friend"
"3607","friends",2402,4,0,"friend"
"3608","hug",2402,4,0,"hug"
"3609","hugged",2402,4,0,"hug"
"3610","hugging",2402,4,0,"hug"
"3611","hugs",2402,4,0,"hug"
"3612","join",2402,4,0,"join"
"3613","joined",2402,4,0,"join"
"3614","joining",2402,4,0,"join"
"3615","joins",2402,4,0,"join"
"3616","kiss",2402,4,0,"kiss"
"3617","kissed",2402,4,1,"kiss"
"3618","kissed",2402,4,1,"kiss"
"3619","kissed",2402,4,2,"kiss"
"3620","kissed",2402,4,1,"kiss"
"3621","kisses",2402,4,0,"kiss"
"3622","kissing",2402,4,0,"kiss"
"3623","married",2402,4,0,"marry"
"3624","marries",2402,4,0,"marry"
"3625","marry",2402,4,0,"marry"
"3626","marrying",2402,4,0,"marry"
"3627","match",2402,4,0,"match"
"3628","matched",2402,4,0,"match"
"3629","matches",2402,4,0,"match"
"3630","matching",2402,4,0,"match"
"3631","meet",2402,4,0,"meet"
"3632","meeting",2402,4,0,"meet"
"3633","meets",2402,4,0,"meet"
"3634","met",2402,4,0,"meet"
"3635","rhyme",2402,4,0,"rhyme"
"3636","rhymed",2402,4,0,"rhyme"
"3637","rhymes",2402,4,0,"rhyme"
"3638","rhyming",2402,4,0,"rhyme"
"3639","same",2402,4,0,"same"
"3640","separate",2402,4,0,"separate"
"3641","separated",2402,4,0,"separate"
"3642","separates",2402,4,0,"separate"
"3643","separating",2402,4,0,"separate"
"3644","share",2402,4,0,"share"
"3645","shared",2402,4,0,"share"
"3646","shares",2402,4,0,"share"
"3647","sharing",2402,4,0,"share"
"3648","similar",2402,4,0,"similar"
"3649","split",2402,4,0,"split"
"3650","splits",2402,4,0,"split"
"3651","splitting",2402,4,0,"split"
"3652","touch",2402,4,0,"touch"
"3653","touched",2402,4,0,"touch"
"3654","touches",2402,4,0,"touch"
"3655","touching",2402,4,0,"touch"
"3656","trade",2402,4,0,"trade"
"3657","traded",2402,4,0,"trade"
"3658","trades",2402,4,0,"trade"
"3659","trading",2402,4,0,"trade"
"3660","agree",2405,4,0,"agree"
"3661","agreed",2405,4,0,"agree"
"3662","agreeing",2405,4,0,"agree"
"3663","agrees",2405,4,0,"agree"
"3664","argue",2405,4,0,"argue"
"3665","argued",2405,4,0,"argue"
"3666","argues",2405,4,0,"argue"
"3667","arguing",2405,4,0,"argue"
"3668","attach",2405,4,0,"attach"
"3669","attached",2405,4,0,"attach"
"3670","attaches",2405,4,0,"attach"
"3671","attaching",2405,4,0,"attach"
"3672","bump",2405,4,0,"bump"
"3673","bumped",2405,4,0,"bump"
"3674","bumping",2405,4,0,"bump"
"3675","bumps",2405,4,0,"bump"
"3676","chat",2405,4,0,"chat"
"3677","chats",2405,4,0,"chat"
"3678","chatted",2405,4,0,"chat"
"3679","chatting",2405,4,0,"chat"
"3680","combine",2405,4,0,"combine"
"3681","combined",2405,4,0,"combine"
"3682","combines",2405,4,0,"combine"
"3683","combining",2405,4,0,"combine"
"3684","compete",2405,4,0,"compete"
"3685","competed",2405,4,0,"compete"
"3686","competes",2405,4,0,"compete"
"3687","competing",2405,4,0,"compete"
"3688","connect",2405,4,0,"connect"
"3689","connected",2405,4,0,"connect"
"3690","connecting",2405,4,0,"connect"
"3691","connects",2405,4,0,"connect"
"3692","cooperate",2405,4,0,"cooperate"
"3693","cooperated",2405,4,0,"cooperate"
"3694","cooperates",2405,4,0,"cooperate"
"3695","cooperating",2405,4,0,"cooperate"
"3696","crash",2405,4,1,"crash"
"3697","crashed",2405,4,0,"crash"
"3698","crashes",2405,4,0,"crash"
"3699","crashing",2405,4,1,"crash"
"3700","differ",2405,4,0,"differ"
"3701","differed",2405,4,0,"differ"
"3702","differing",2405,4,0,"differ"
"3703","differs",2405,4,0,"differ"
"3704","disagree",2405,4,0,"disagree"
"3705","disagreed",2405,4,0,"disagree"
"3706","disagreeing",2405,4,0,"disagree"
"3707","equal",2405,4,0,"equal"
"3708","equaled",2405,4,0,"equal"
"3709","equaling",2405,4,0,"equal"
"3710","equals",2405,4,0,"equal"
"3711","fight",2405,4,0,"fight"
"3712","fighting",2405,4,1,"fight"
"3713","fighting",2405,4,1,"fight"
"3714","fighting",2405,4,1,"fight"
"3715","fights",2405,4,0,"fight"
"3716","fought",2405,4,0,"fight"
"3717","friend",2405,4,0,"friend"
"3718","friended",2405,4,0,"friend"
"3719","friends",2405,4,0,"friend"
"3720","hug",2405,4,0,"hug"
"3721","hugged",2405,4,0,"hug"
"3722","hugging",2405,4,0,"hug"
"3723","hugs",2405,4,0,"hug"
"3724","join",2405,4,0,"join"
"3725","joined",2405,4,0,"join"
"3726","joining",2405,4,0,"join"
"3727","joins",2405,4,0,"join"
"3728","kiss",2405,4,0,"kiss"
"3729","kissed",2405,4,0,"kiss"
"3730","kisses",2405,4,0,"kiss"
"3731","kissing",2405,4,0,"kiss"
"3732","married",2405,4,0,"marry"
"3733","marries",2405,4,0,"marry"
"3734","marry",2405,4,0,"marry"
"3735","marrying",2405,4,0,"marry"
"3736","match",2405,4,0,"match"
"3737","matched",2405,4,0,"match"
"3738","matches",2405,4,0,"match"
"3739","matching",2405,4,0,"match"
"3740","meet",2405,4,0,"meet"
"3741","meeting",2405,4,0,"meet"
"3742","meets",2405,4,0,"meet"
"3743","met",2405,4,1,"meet"
"3744","rhyme",2405,4,0,"rhyme"
"3745","rhymed",2405,4,0,"rhyme"
"3746","rhymes",2405,4,0,"rhyme"
"3747","rhyming",2405,4,0,"rhyme"
"3748","same",2405,4,0,"same"
"3749","separate",2405,4,0,"separate"
"3750","separated",2405,4,0,"separate"
"3751","separates",2405,4,0,"separate"
"3752","separating",2405,4,0,"separate"
"3753","share",2405,4,0,"share"
"3754","shared",2405,4,0,"share"
"3755","shares",2405,4,0,"share"
"3756","sharing",2405,4,0,"share"
"3757","similar",2405,4,0,"similar"
"3758","split",2405,4,0,"split"
"3759","splits",2405,4,0,"split"
"3760","splitting",2405,4,0,"split"
"3761","touch",2405,4,2,"touch"
"3762","touch",2405,4,1,"touch"
"3763","touch",2405,4,1,"touch"
"3764","touched",2405,4,1,"touch"
"3765","touches",2405,4,0,"touch"
"3766","touching",2405,4,1,"touch"
"3767","trade",2405,4,0,"trade"
"3768","traded",2405,4,0,"trade"
"3769","trades",2405,4,0,"trade"
"3770","trading",2405,4,0,"trade"
"3771","agree",2481,4,0,"agree"
"3772","agreed",2481,4,0,"agree"
"3773","agreeing",2481,4,0,"agree"
"3774","agrees",2481,4,0,"agree"
"3775","argue",2481,4,0,"argue"
"3776","argued",2481,4,0,"argue"
"3777","argues",2481,4,0,"argue"
"3778","arguing",2481,4,0,"argue"
"3779","attach",2481,4,0,"attach"
"3780","attached",2481,4,0,"attach"
"3781","attaches",2481,4,0,"attach"
"3782","attaching",2481,4,0,"attach"
"3783","bump",2481,4,0,"bump"
"3784","bumped",2481,4,0,"bump"
"3785","bumping",2481,4,0,"bump"
"3786","bumps",2481,4,0,"bump"
"3787","chat",2481,4,0,"chat"
"3788","chats",2481,4,0,"chat"
"3789","chatted",2481,4,0,"chat"
"3790","chatting",2481,4,0,"chat"
"3791","combine",2481,4,0,"combine"
"3792","combined",2481,4,0,"combine"
"3793","combines",2481,4,0,"combine"
"3794","combining",2481,4,0,"combine"
"3795","compete",2481,4,0,"compete"
"3796","competed",2481,4,0,"compete"
"3797","competes",2481,4,0,"compete"
"3798","competing",2481,4,0,"compete"
"3799","connect",2481,4,0,"connect"
"3800","connected",2481,4,0,"connect"
"3801","connecting",2481,4,0,"connect"
"3802","connects",2481,4,0,"connect"
"3803","cooperate",2481,4,0,"cooperate"
"3804","cooperated",2481,4,0,"cooperate"
"3805","cooperates",2481,4,0,"cooperate"
"3806","cooperating",2481,4,0,"cooperate"
"3807","crash",2481,4,0,"crash"
"3808","crashed",2481,4,1,"crash"
"3809","crashed",2481,4,1,"crash"
"3810","crashes",2481,4,0,"crash"
"3811","crashing",2481,4,0,"crash"
"3812","differ",2481,4,0,"differ"
"3813","differed",2481,4,0,"differ"
"3814","differing",2481,4,0,"differ"
"3815","differs",2481,4,0,"differ"
"3816","disagree",2481,4,0,"disagree"
"3817","disagreed",2481,4,0,"disagree"
